id,owner_id,post_time,post_text,comments.count
4422842,-26284064,1657965614,"Инфляция в России ко II кварталу 2023 года может быть ниже, чем в ЕС, заявил Орешкин. Помощник президента РФ уточнил, что одним из ключевых факторов, положительно влияющих на устойчивость российской экономики, является самообеспечение ключевыми базовыми ресурсами:
http://go.tass.ru/jnkgk",28
4420111,-26284064,1657853150,"Раскрутка странами Запада спирали односторонних санкций грозит ростом инфляции им же самим, а также глобальной рецессией, заявил заместитель министра иностранных дел РФ Сергей Вершинин:
http://go.tass.ru/jnfyi",7
4416854,-26284064,1657726214,"Инфляция в США достигла максимума с ноября 1981 года. По данным Минтруда страны, цены выросли по итогам июня на 9,1% в годовом выражении:
http://go.tass.ru/jnGGi",5
4415423,-26284064,1657667016,"США становится труднее избежать рецессии, ошибки при борьбе с инфляцией несут риски, следует из доклада Международного валютного фонда:
vk.cc/cf3TBM",2
4407254,-26284064,1657301710,"Годовая инфляция в РФ в июне замедлилась до 15,9%. По данным Росстата, продовольственные товары в июне подешевели на 1,1% по сравнению с маем:
http://go.tass.ru/jnmSc",5
4403152,-26284064,1657125055,"Инфляция в России за период с 25 июня по 1 июля 2022 года выросла до 0,23%, следует из данных Росстата:
http://go.tass.ru/jn1mL",3
4399975,-26284064,1656964857,"Бывший президент США Дональд Трамп заявил, что не допустил бы нынешнего развития ситуации вокруг Украины, а также стремительного роста инфляции, если бы остался хозяином Белого дома:
http://go.tass.ru/jnjWr",6
4393264,-26284064,1656674717,"Инфляция в зоне евро четвертый месяц подряд выходит на рекордные показатели с момента создания сообщества – в июне она достигла 8,6% в годовом исчислении:
http://go.tass.ru/jBcPW",5
4391926,-26284064,1656611106,"В мае уровень инфляции в Шри-Ланке достиг 45%. Во Франции – 5,8%, в Германии – 7,6%. По данным Минтруда США, в мае цены в стране стали выше на 8,6%. Подробнее об инфляции в мире – в нашем видео. 

Видео: ТАСС/Ruptly/Reuters",3
4384518,-26284064,1656337514,"Инфляция в Зимбабве достигла в текущем месяце 191,6% в годовом исчислении, сообщила южноафриканская радиостанция SABC:
http://go.tass.ru/jBLVK",11
4381061,-26284064,1656178214,"Президент Швейцарии Иньяцио Кассис предупредил сограждан о том, что инфляция и рост цен на энергию, связанные в том числе с ситуацией на Украине, могут потребовать от них большей бережливости. 

В интервью в газете La Liberte, он назвал отопление, поездки и продовольствие среди статей расходов, на которых придется экономить:
http://go.tass.ru/jBFfA",10
4377551,-26284064,1655958641,"Цены на мебель, цифровую технику и зарубежные туры снизились в последний весенний месяц, инфляция в Москве в мае составила 0,1% к апрелю — это самый низкий показатель с начала текущего года, сообщил министр правительства столицы Кирилл Пуртов:
http://go.tass.ru/jBKbK",1
4377526,-26284064,1655924410,"Глава ФРС признал, что ситуация на Украине не является основной причиной инфляции в США. Однако, по словам Джерома Пауэлла, рост цен на сырьевые товары ""явно связан"" с происходящим на Украине:
http://go.tass.ru/jBKHs",0
4377516,-26284064,1655919017,"В странах мира протестуют против повышения цен. Шри-Ланка переживает тяжелейший экономический кризис с 1948 года, в Непале инфляция ускорилась до 8%, в Великобритании началась забастовка железнодорожников. Подробнее – в нашем видео.

Видео: ТАСС/Ruptly/Reuters",0
